"Convert to Plain Text","Converter para texto sem formatação",module,Magento_Email
"Return Html Version","Retornar a versão Html",module,Magento_Email
"Preview Template","Visualizar template",module,Magento_Email
"Save Template","Salvar Template",module,Magento_Email
"Load Template","Carregar Template",module,Magento_Email
"Edit Email Template","Editar Template de e-mail",module,Magento_Email
"New Email Template","Novo Template de e-mail",module,Magento_Email
"Template Information","Informações do template",module,Magento_Email
"Template Name","Nome do template",module,Magento_Email
"Template Subject","Assunto do Template",module,Magento_Email
"Insert Variable...","Inserir variável...",module,Magento_Email
"Template Content","Conteúdo do Template",module,Magento_Email
"Template Styles","Estilos de template",module,Magento_Email
Preview,Pré-visualização,module,Magento_Email
Unknown,Desconhecido,module,Magento_Email
"The email template is currently being used.","O modelo de email está sendo usado atualmente.",module,Magento_Email
"Edit Template","Editar Template",module,Magento_Email
"Edit System Template","Editar o Template do sistema",module,Magento_Email
"New Template","Novo template",module,Magento_Email
"New System Template","Novo template do sistema",module,Magento_Email
"Email Templates","Modelos de e-mail",module,Magento_Email
"Email Preview","Visualização de e-mail",module,Magento_Email
"An error occurred. The email template can not be opened for preview.","Ocorreu um erro. O modelo de email não pode ser aberto para visualização.",module,Magento_Email
"This email template no longer exists.","Este modelo de email não existe mais.",module,Magento_Email
"Base Unsecure URL","Base URL insegura",module,Magento_Email
"Base Secure URL","Base URL segura",module,Magento_Email
"General Contact Name","Nome de contato geral",module,Magento_Email
"General Contact Email","E-mail de contacto geral",module,Magento_Email
"Sales Representative Contact Name","Nome de contato do representante de vendas",module,Magento_Email
"Sales Representative Contact Email","E-mail de contato do representante de vendas",module,Magento_Email
"Custom1 Contact Name","Nome de contato PERSONALIZADO1",module,Magento_Email
"Custom1 Contact Email","E-mail de contato PERSONALIZADO1",module,Magento_Email
"Custom2 Contact Name","Nome de contato PERSONALIZADO2",module,Magento_Email
"Custom2 Contact Email","E-mail de contato PERSONALIZADO2",module,Magento_Email
"Store Name","Nome da loja",module,Magento_Email
"Store Phone Number","Número de telefone da loja",module,Magento_Email
Country,País,module,Magento_Email
Region/State,Região/estado,module,Magento_Email
"Zip/Postal Code",CEP,module,Magento_Email
City,Cidade,module,Magento_Email
"Street Address 1","Endereço da rua 1",module,Magento_Email
"Street Address 2","Endereço da rua 2",module,Magento_Email
"Store Contact Information","Armazenar informações de contato",module,Magento_Email
"Template Variables","Variáveis do template",module,Magento_Email
"Duplicate Of Template Name","Nome do template duplicado",module,Magento_Email
"Invalid transactional email code: %1","Código transacional de e-mail inválido: %1",module,Magento_Email
"Invalid sender data","Dados do remetente inválido",module,Magento_Email
"Load default template","Carregar template padrão",module,Magento_Email
"Change Encryption Key","Alterar chave de criptografia",module,Magento_EncryptionKey
"Encryption Key","Chave de criptografia",module,Magento_EncryptionKey
"New Encryption Key","Nova chave de criptografia",module,Magento_EncryptionKey
"The encryption key is used to protect passwords and other sensitive data.","A chave de criptografia é utilizada para proteger senhas e outros dados sensíveis.",module,Magento_EncryptionKey
"Auto-generate a Key","Auto-gerar uma chave",module,Magento_EncryptionKey
No,Não,module,Magento_EncryptionKey
Yes,Sim,module,Magento_EncryptionKey
"The generated key will be displayed after changing.","A chave gerada será exibida após a alteração.",module,Magento_EncryptionKey
"New Key","Nova chave",module,Magento_EncryptionKey
"Please enter an encryption key.","Por favor digite uma chave de criptografia.",module,Magento_EncryptionKey
"The encryption key has been changed.","A chave de criptografia foi alterada.",module,Magento_EncryptionKey
"Europe First Priority","Primeira prioridade Europa",module,Magento_Fedex
"1 Day Freight","Frete de 1 dia",module,Magento_Fedex
"2 Day Freight","Frete de 2 dias",module,Magento_Fedex
"2 Day","2 Dias",module,Magento_Fedex
"2 Day AM","2 dia AM",module,Magento_Fedex
"3 Day Freight","Frete de 3 dias",module,Magento_Fedex
Ground,Terreno,module,Magento_Fedex
"First Overnight","Primeiro dia para a noite",module,Magento_Fedex
"International Economy","Economia Internacional",module,Magento_Fedex
"International Priority","Prioridade Internacional",module,Magento_Fedex
Freight,Frete,module,Magento_Fedex
"National Freight","Frete Nacional",module,Magento_Fedex
"Regular Pickup","Coleta regular",module,Magento_Fedex
"FedEx Envelope","Envelope FedEx",module,Magento_Fedex
"FedEx 10kg Box","Caixa de 10kg FedEx",module,Magento_Fedex
"FedEx 25kg Box","Caixa de 25kg FedEx",module,Magento_Fedex
"Your Packaging","Seu pacote",module,Magento_Fedex
"Not Required","Não é necessário",module,Magento_Fedex
Adult,Adulto,module,Magento_Fedex
Direct,Direto,module,Magento_Fedex
Indirect,Indireto,module,Magento_Fedex
"Empty response","Nenhuma resposta",module,Magento_Fedex
None,Nenhum,module,Magento_Fedex
"Unknown entity type","Tipo de entidade desconhecido",module,Magento_GiftMessage
From,De,module,Magento_GiftMessage
To,Até,module,Magento_GiftMessage
Message,Mensagem,module,Magento_GiftMessage
Cancel,Cancelar,module,Magento_GiftMessage
"Gift Options","Opções de presente",module,Magento_GiftMessage
"Gift Message","Mensagem do presente",module,Magento_GiftMessage
"Do you have any gift items in your order?","Você tem algum item de presente em seu pedido?",module,Magento_GiftMessage
"Add gift options","Adicionar opções de presente",module,Magento_GiftMessage
"Gift Options for the Entire Order","Opções de presente para o pedido inteiro",module,Magento_GiftMessage
"Gift Options for Individual Items","Opções de presente para itens individuais",module,Magento_GiftMessage
"Add gift options for Individual Items","Adicionar opções de presente para itens individuais",module,Magento_GiftMessage
Dynamic,Dinâmico,module,Magento_GoogleAdwords
Constant,Constante,module,Magento_GoogleAdwords
"Product View Optimization","Otimização da exibição do produto",module,Magento_GoogleOptimizer
"Page View Optimization","Otimização de exibição de página",module,Magento_GoogleOptimizer
"Experiment Code","Código experimental",module,Magento_GoogleOptimizer
"Grouped Products","Produtos Agrupados",module,Magento_GroupedProduct
"Please specify the quantity of product(s).","Por favor, especifique a quantidade de produto(s).",module,Magento_GroupedProduct
"Associated Products","Produtos Associados",module,Magento_GroupedProduct
Availability:,Disponibilidade:,module,Magento_GroupedProduct
"Out of stock","Fora de estoque",module,Magento_GroupedProduct
"Product Name","Nome do produto",module,Magento_GroupedProduct
Price,Preço,module,Magento_GroupedProduct
Qty,Qtd,module,Magento_GroupedProduct
"No options of this product are available.","Não há opções deste produto estão disponíveis.",module,Magento_GroupedProduct
"There are no grouped products.","Não há nenhum produtos agrupados.",module,Magento_GroupedProduct
Name,Nome,module,Magento_GroupedProduct
"Default Qty","Qtde padrão",module,Magento_GroupedProduct
Availability,Disponibilidade,module,Magento_GroupedProduct
"In stock","Em estoque",module,Magento_GroupedProduct
"Grouped product items","Itens do produto agrupado",module,Magento_GroupedProduct
Export,Exportar,module,Magento_ImportExport
"Export Settings","Exportar Configurações",module,Magento_ImportExport
"Entity Type","Tipo de entidade",module,Magento_ImportExport
"Export File Format","Formato do arquivo de exportação",module,Magento_ImportExport
From,De,module,Magento_ImportExport
To,Até,module,Magento_ImportExport
Exclude,Excluir,module,Magento_ImportExport
"Attribute Label","Rótulo do atributo",module,Magento_ImportExport
"Attribute Code","Código do Atributo",module,Magento_ImportExport
Filter,Filtro,module,Magento_ImportExport
"Check Data","Verificar dados",module,Magento_ImportExport
Import,Importar,module,Magento_ImportExport
"Import Settings","Importar Configurações",module,Magento_ImportExport
"File to Import","Arquivo para importação",module,Magento_ImportExport
"Select File to Import","Selecione o arquivo de importação",module,Magento_ImportExport
"Images File Directory","Diretório do arquivos de imagens",module,Magento_ImportExport
Import/Export,Importar/Exportar,module,Magento_ImportExport
"Import successfully done","Importação com sucesso",module,Magento_ImportExport
"in rows:","nas linhas:",module,Magento_ImportExport
"Entity is unknown","A entidade é desconhecida",module,Magento_ImportExport
"Destination file is not writable","O arquivo de destino não é gravável",module,Magento_ImportExport
"in rows","nas linhas",module,Magento_ImportExport
"-- Please Select --","-- Selecione uma opção --",module,Magento_ImportExport
label,rótulo,module,Magento_ImportExport
Add/Update,Adicionar/atualizar,module,Magento_ImportExport
"Custom Action","Ação personalizada",module,Magento_ImportExport
Continue,Próximo,module,Magento_ImportExport
"Indexer Management","Gerenciador de Índices",module,Magento_Indexer
"Update by Schedule","Atualizar por Agenda",module,Magento_Indexer
"Update on Save","Atualizar ao salvar",module,Magento_Indexer
Ready,Pronto,module,Magento_Indexer
Processing,Processando,module,Magento_Indexer
Never,Nunca,module,Magento_Indexer
Integrations,Integrações,module,Magento_Integration
"Add New Integration","Adicionar Nova Integração",module,Magento_Integration
Save,Salvar,module,Magento_Integration
"Save & Activate","Salvar e ativar",module,Magento_Integration
"New Integration","Nova integração",module,Magento_Integration
"Edit Integration '%1'","Editar integração '%1'",module,Magento_Integration
"Integration Info","Informações de integração",module,Magento_Integration
General,Geral,module,Magento_Integration
Name,Nome,module,Magento_Integration
Email,E-mail,module,Magento_Integration
"Basic Settings","Configurações Básicas",module,Magento_Integration
"Access Token","Token de acesso",module,Magento_Integration
Remove,Remover,module,Magento_Integration
View,Visualizar,module,Magento_Integration
Edit,Editar,module,Magento_Integration
Activate,Ativar,module,Magento_Integration
Reauthorize,Reautorizar,module,Magento_Integration
Inactive,Inativo,module,Magento_Integration
Active,Ativo,module,Magento_Integration
"Are you sure ?","Você tem certeza ?",module,Magento_Integration
"Are you sure you want to delete this integration? You can't undo this action.","Você tem certeza que deseja excluir esta integração? Esta ação não pode ser desfeita.",module,Magento_Integration
"Please setup or sign in into your 3rd party account to complete setup of this integration.","Por favor, configure ou entrar em sua conta ""3rd party"" para concluir a instalação desta integração.",module,Magento_Integration
"Filterable (with results)","Filtrável (com resultados)",module,Magento_LayeredNavigation
"Filterable (no results)","Filtrável (nenhum resultado)",module,Magento_LayeredNavigation
No,Não,module,Magento_LayeredNavigation
Position,Posição,module,Magento_LayeredNavigation
"Position of attribute in layered navigation block","Posição do atributo no bloco de navegação em camadas.",module,Magento_LayeredNavigation
Previous,Anterior,module,Magento_LayeredNavigation
"Remove This Item","Remover este Item",module,Magento_LayeredNavigation
"Shop By","Filtrar por",module,Magento_LayeredNavigation
"Clear All","Limpar Tudo",module,Magento_LayeredNavigation
"Shopping Options","Opções de Compra",module,Magento_LayeredNavigation
"Magento Marketplace","Mercado do Magento",module,Magento_Marketplace
"Platinum Partners","Parceiros Platina",module,Magento_Marketplace
"Partner search","Busca de parceiro",module,Magento_Marketplace
"More Partners","Mais parceiros",module,Magento_Marketplace
"Read More","Leia mais",module,Magento_Marketplace
"Partner Page","Página do parceiro",module,Magento_Marketplace
"No partners were found","Não foram encontrados parceiros",module,Magento_Marketplace
"Unable to create directory: %1","Não foi possível criar o diretório: %1",module,Magento_MediaStorage
"Unable to save file: %1","Não foi possível salvar o arquivo: %1",module,Magento_MediaStorage
"Change Billing Address","Alterar endereço de cobrança",module,Magento_Multishipping
"Ship to Multiple Addresses","Enviar para vários endereços",module,Magento_Multishipping
"Shipping Methods","Métodos de envio",module,Magento_Multishipping
"Edit Address","Editar o Endereço",module,Magento_Multishipping
"Please check shipping address information.","Por favor, verifique as informações do endereço de envio.",module,Magento_Multishipping
"Please check billing address information.","Por favor, verifique as informações do endereço de cobrança.",module,Magento_Multishipping
"Please select shipping methods for all addresses.","Por favor, selecione os métodos de envio para todos os endereços.",module,Magento_Multishipping
"Item not found or already ordered","O item não foi encontrado ou já foi comprado",module,Magento_Multishipping
"Please specify a payment method.","Por favor, especifique um método de pagamento.",module,Magento_Multishipping
"Please check shipping addresses information.","Por favor, verifique as informações dos endereços de envio.",module,Magento_Multishipping
"Please specify shipping methods for all addresses.","Por favor, especifique os métodos de envio para todos os endereços.",module,Magento_Multishipping
"Select Addresses","Selecione os endereços",module,Magento_Multishipping
"Shipping Information","Dados de Entrega",module,Magento_Multishipping
"Billing Information","Dados de Cobrança",module,Magento_Multishipping
"Place Order","Finalizar Pedido",module,Magento_Multishipping
"Order Success","Pedido realizado",module,Magento_Multishipping
"Default Billing","Padrão de cobrança",module,Magento_Multishipping
"Default Shipping","Padrão de envio",module,Magento_Multishipping
"Select Address","Selecione o endereço",module,Magento_Multishipping
"Add New Address","Adicionar Novo Endereço",module,Magento_Multishipping
"Back to Billing Information","Voltar para informações de cobrança",module,Magento_Multishipping
"Please select a shipping address for applicable items.","Por favor, selecione um endereço de entrega para os itens aplicáveis.",module,Magento_Multishipping
Product,Produto,module,Magento_Multishipping
Qty,Qtd,module,Magento_Multishipping
"Send To","Enviar para",module,Magento_Multishipping
"Remove Item","Remover Item",module,Magento_Multishipping
"Remove item","Remover item",module,Magento_Multishipping
"Update Qty &amp; Addresses","Atualizar Qtde &amp; Endereços",module,Magento_Multishipping
"Enter a New Address","Inserir um novo endereço",module,Magento_Multishipping
"Back to Shopping Cart","Volta ao carrinho de compras",module,Magento_Multishipping
"Billing Address","Endereço de Cobrança",module,Magento_Multishipping
Change,Alterar,module,Magento_Multishipping
"Payment Method","Forma de pagamento",module,Magento_Multishipping
"Back to Shipping Information","Voltar para informações de envio",module,Magento_Multishipping
"Other items in your order","Outros itens no seu pedido",module,Magento_Multishipping
"Edit Items","Editar itens",module,Magento_Multishipping
"Product Name","Nome do produto",module,Magento_Multishipping
"Shipping To","Enviar para",module,Magento_Multishipping
"Shipping Method","Método de Entrega",module,Magento_Multishipping
"Incl. Tax","Imposto Incl.",module,Magento_Multishipping
Price,Preço,module,Magento_Multishipping
Items,Itens,module,Magento_Multishipping
"Grand Total:","Total geral:",module,Magento_Multishipping
"Submitting order information...","Enviado informações do pedido...",module,Magento_Multishipping
"Continue to Billing Information","Continuar em Informações de Cobrança",module,Magento_Multishipping
"Back to Select Addresses","Volta para seleção de endereços",module,Magento_Multishipping
"Thank you for your purchase!","Obrigado por sua compra!",module,Magento_Multishipping
"Continue Shopping","Continuar Comprando",module,Magento_Multishipping
"Delete Selected Problems","Excluir os problemas selecionados",module,Magento_Newsletter
"Unsubscribe Selected","Remover Subscrição aos Selecionados",module,Magento_Newsletter
Back,Voltar,module,Magento_Newsletter
Reset,Reiniciar,module,Magento_Newsletter
"Preview Template","Visualizar template",module,Magento_Newsletter
"Save Newsletter","Salvar newsletter",module,Magento_Newsletter
"Save and Resume","Save e Continuar",module,Magento_Newsletter
"View Newsletter","Ver newsletter",module,Magento_Newsletter
"Edit Newsletter","Editar newsletter",module,Magento_Newsletter
"Queue Information","Informações da fila",module,Magento_Newsletter
"Subscribers From","Assinantes de",module,Magento_Newsletter
Subject,Assunto,module,Magento_Newsletter
"Sender Name","Nome do remetente",module,Magento_Newsletter
"Sender Email","E-mail do remetente",module,Magento_Newsletter
Message,Mensagem,module,Magento_Newsletter
Start,Ínicio,module,Magento_Newsletter
Pause,Pausar,module,Magento_Newsletter
Cancel,Cancelar,module,Magento_Newsletter
Resume,Resumir,module,Magento_Newsletter
Preview,Pré-visualização,module,Magento_Newsletter
"Add New Template","Adicionar novo template",module,Magento_Newsletter
"Newsletter Templates","Modelos de newsletter",module,Magento_Newsletter
"Convert to Plain Text","Converter para texto sem formatação",module,Magento_Newsletter
"Return HTML Version","Retornar a versão HTML",module,Magento_Newsletter
"Delete Template","Excluir Template",module,Magento_Newsletter
"Save As","Salvar como",module,Magento_Newsletter
"Save Template","Salvar Template",module,Magento_Newsletter
"Edit Newsletter Template","Editar modelo de newsletter",module,Magento_Newsletter
"New Newsletter Template","Novo modelo de newsletter",module,Magento_Newsletter
"Template Information","Informações do template",module,Magento_Newsletter
"Template Name","Nome do template",module,Magento_Newsletter
"Template Subject","Assunto do Template",module,Magento_Newsletter
"Template Content","Conteúdo do Template",module,Magento_Newsletter
"Template Styles","Estilos de template",module,Magento_Newsletter
"No Templates Found","Nenhum modelo foi encontrado",module,Magento_Newsletter
Added,Adicionado,module,Magento_Newsletter
Updated,Atualizado,module,Magento_Newsletter
Sender,Remetente,module,Magento_Newsletter
"Template Type","Tipo de modelo",module,Magento_Newsletter
Action,Ação,module,Magento_Newsletter
"A total of %1 record(s) were updated.","Um total de %1 registro(s) foram atualizados.",module,Magento_Newsletter
"Edit Template","Editar Template",module,Magento_Newsletter
"New Template","Novo template",module,Magento_Newsletter
"Newsletter Subscription","Assinar Newsletter",module,Magento_Newsletter
"Please enter a valid email address.","Por favor, insira um endereço de e-mail válido.",module,Magento_Newsletter
Sent,Enviado,module,Magento_Newsletter
"Not Sent","Não Enviado",module,Magento_Newsletter
Sending,Enviando,module,Magento_Newsletter
Paused,Pausado,module,Magento_Newsletter
"Enter your email address","Digite seu email",module,Magento_Newsletter
Subscribe,Assinar,module,Magento_Newsletter
"Make Check payable to:","Passe o cheque à ordem de:",module,Magento_OfflinePayments
"Send Check to:","Enviar cheque para:",module,Magento_OfflinePayments
"Send Check to","Enviar cheque para",module,Magento_OfflinePayments
Country,País,module,Magento_OfflineShipping
Region/State,Região/estado,module,Magento_OfflineShipping
"Zip/Postal Code",CEP,module,Magento_OfflineShipping
"Shipping Price","Preço do envio",module,Magento_OfflineShipping
"Export CSV","Exportar CSV",module,Magento_OfflineShipping
"Weight vs. Destination","Peso vs destino",module,Magento_OfflineShipping
"Price vs. Destination","Preço vs. Destino",module,Magento_OfflineShipping
"# of Items vs. Destination","# de Itens vs Destino",module,Magento_OfflineShipping
"Weight (and above)","Peso (e acima)",module,Magento_OfflineShipping
"Order Subtotal (and above)","Subtotal do Pedido (e acima)",module,Magento_OfflineShipping
"# of Items (and above)","# de itens (e acima)",module,Magento_OfflineShipping
None,Nenhum,module,Magento_OfflineShipping
"Per Order","Por pedido",module,Magento_OfflineShipping
"Per Item","Por Item",module,Magento_OfflineShipping
"Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"" and Value ""%5"")","Duplicar coluna #%1 (País ""%2"", Região/Estado ""%3"", CEP ""%4"" e Valor ""%5"")",module,Magento_OfflineShipping
"Free Shipping","Frete grátis",module,Magento_OfflineShipping
No,Não,module,Magento_OfflineShipping
"For matching items only","Apenas para os itens correspondentes",module,Magento_OfflineShipping
"For shipment with matching items","Para envio com os itens correspondentes",module,Magento_OfflineShipping
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.","O valor TTL ""%1"" não é válido. Por favor use apenas números maiores ou iguais a zero.",module,Magento_PageCache
"Built-in Application (Not Recommended for Production Use)","Built-in aplicativo (não recomendado para uso em produção)",module,Magento_PageCache
"We cannot retrieve the payment method model object.","Não foi possível recuperar o objeto de modelo do método de pagamento.",module,Magento_Payment
Month,Mês,module,Magento_Payment
Year,Ano,module,Magento_Payment
"We cannot retrieve the payment info model object.","Não foi possível recuperar o objeto de info do método de pagamento.",module,Magento_Payment
N/A,"Não Disponível",module,Magento_Payment
"Credit Card Type","Tipo do Cartão de Crédito",module,Magento_Payment
"Credit Card Number","Número do Cartão de Crédito",module,Magento_Payment
"Switch/Solo/Maestro Issue Number","Número de emissão Switch/Solo/Maestro",module,Magento_Payment
"Switch/Solo/Maestro Start Date","Data de início Maestro/Switch/Solo",module,Magento_Payment
Discount,Desconto,module,Magento_Payment
Shipping,Frete,module,Magento_Payment
"All Allowed Countries","Todos os países permitido",module,Magento_Payment
"Specific Countries","Países específicos",module,Magento_Payment
"The payment method you requested is not available.","O método de pagamento que você solicitou não está disponível.",module,Magento_Payment
"The payment disallows storing objects.","O pagamento não permite armazenar objetos.",module,Magento_Payment
"We cannot retrieve the payment method code.","Não foi possível recuperar o código do método de pagamento.",module,Magento_Payment
"We cannot retrieve the payment information object instance.","Não foi possível recuperar a instância de objeto de informações de pagamento.",module,Magento_Payment
"The order action is not available.","A ação de pedido não está disponível.",module,Magento_Payment
"The authorize action is not available.","A ação de autorização não está disponível.",module,Magento_Payment
"The capture action is not available.","A ação de captura não está disponível.",module,Magento_Payment
"The refund action is not available.","A ação de reembolso não está disponível.",module,Magento_Payment
"The payment review action is unavailable.","A ação de revisão de pagamento não está disponível.",module,Magento_Payment
"Invalid Credit Card Number","Número inválido de cartão de crédito",module,Magento_Payment
"Please enter a valid credit card verification number.","Por favor, insira um número de verificação de cartão de crédito válido.",module,Magento_Payment
Yes,Sim,module,Magento_Payment
No,Não,module,Magento_Payment
"Expiration Date","Data de Validade",module,Magento_Payment
"Card Verification Number","Código de Verificação do Cartão",module,Magento_Payment
"Switch/Solo/Maestro Only","Apenas Switch/Solo/Maestro",module,Magento_Payment
"Issue Number","Número de emissão",module,Magento_Payment
"Start Date","Data de Início",module,Magento_Payment
"--Please Select--","--Por Favor Selecione--",module,Magento_Payment
"Card Verification Number Visual Reference","Referência Visual do Número de Verificação do Cartão",module,Magento_Payment
"What is this?","O que é isto?",module,Magento_Payment
"Billing Agreements","Acordos de faturamento",module,Magento_Paypal
Email,E-mail,module,Magento_Paypal
"First Name",Nome,module,Magento_Paypal
"Last Name",Sobrenome,module,Magento_Paypal
"Reference ID","ID de referência",module,Magento_Paypal
Created,Criado,module,Magento_Paypal
N/A,"Não Disponível",module,Magento_Paypal
Updated,Atualizado,module,Magento_Paypal
Back,Voltar,module,Magento_Paypal
"Are you sure you want to do this?","Você tem que deseja fazer isso?",module,Magento_Paypal
Cancel,Cancelar,module,Magento_Paypal
"General Information","Informações gerais",module,Magento_Paypal
"Related Orders","Pedidos relacionados",module,Magento_Paypal
Order,Pedido,module,Magento_Paypal
"Order Total","Total do Pedido",module,Magento_Paypal
Help,Ajuda,module,Magento_Paypal
Configure,Configurar,module,Magento_Paypal
Close,Fechar,module,Magento_Paypal
"Learn More","Saiba Mais",module,Magento_Paypal
"Incl. Tax","Imposto Incl.",module,Magento_Paypal
"Billing Information","Dados de Cobrança",module,Magento_Paypal
"Shipping Information","Dados de Entrega",module,Magento_Paypal
Reports,Relatórios,module,Magento_Paypal
Sales,Vendas,module,Magento_Paypal
"Please agree to all the terms and conditions before placing the order.","Por favor concorde com todos os termos e condições antes de fazer o pedido.",module,Magento_Paypal
"Your payment has been declined. Please try again.","Seu pagamento foi recusado. Por favor, tente novamente.",module,Magento_Paypal
"PayPal response hasn't required fields.","PayPal não tem exigido campos.",module,Magento_Paypal
Active,Ativo,module,Magento_Paypal
Canceled,Cancelado,module,Magento_Paypal
Dynamic,Dinâmico,module,Magento_Paypal
Static,Estático,module,Magento_Paypal
Authorization,Autorização,module,Magento_Paypal
Yes,Sim,module,Magento_Paypal
No,Não,module,Magento_Paypal
Auto,Automático,module,Magento_Paypal
"Ask Customer","Pergunte ao cliente",module,Magento_Paypal
Never,Nunca,module,Magento_Paypal
"Ordered amount of %1","Valor comprado de %1",module,Magento_Paypal
"Transaction ID","ID Transação",module,Magento_Paypal
Event,Evento,module,Magento_Paypal
"Start Date","Data de Início",module,Magento_Paypal
Custom,Personalizado,module,Magento_Paypal
"Order ID","ID do Pedido",module,Magento_Paypal
"Payment Refund initiated by merchant","Reembolso de pagamento iniciada pelo comerciante",module,Magento_Paypal
Void,Anular,module,Magento_Paypal
"--Please Select--","--Por Favor Selecione--",module,Magento_Paypal
Daily,Diário,module,Magento_Paypal
"Please Select","Por Favor Selecione",module,Magento_Paypal
Customer,Cliente,module,Magento_Paypal
"Created At","Criado em",module,Magento_Paypal
Created:,Criado:,module,Magento_Paypal
"Payment Method:","Forma de pagamento:",module,Magento_Paypal
"Order #","Pedido #",module,Magento_Paypal
Date,Data,module,Magento_Paypal
"Ship To","Enviar para",module,Magento_Paypal
"Order Status","Situação do pedido",module,Magento_Paypal
"View Order","Visualizar pedido",module,Magento_Paypal
"Payment Method","Forma de pagamento",module,Magento_Paypal
View,Visualizar,module,Magento_Paypal
"-- Please Select --","-- Selecione uma opção --",module,Magento_Paypal
"Shipping Method","Método de Entrega",module,Magento_Paypal
"Shipping Address","Endereço de entrega",module,Magento_Paypal
Edit,Editar,module,Magento_Paypal
"Place Order","Finalizar Pedido",module,Magento_Paypal
"Submitting order information...","Enviado informações do pedido...",module,Magento_Paypal
Price,Preço,module,Magento_Paypal
Qty,Qtd,module,Magento_Paypal
Continue,Próximo,module,Magento_Paypal
"Your shopping cart has been updated with new prices.","O seu carrinho de compras foi atualizado com novos preços.",module,Magento_Persistent
"Welcome, %1!","Bem-vindo, %1!",module,Magento_Persistent
"You saved the alert subscription.","Você salvou a inscrição de alerta.",module,Magento_ProductAlert
"There are not enough parameters.","Não existem parâmetros suficientes.",module,Magento_ProductAlert
Price:,Preço:,module,Magento_ProductAlert
"Get Video Information","Obter informações do vídeo",module,Magento_ProductVideo
"New Video","Novo vídeo",module,Magento_ProductVideo
"Add video","Adicionar vídeo",module,Magento_ProductVideo
"The requested Payment Method is not available.","O método de pagamento solicitado não está disponível.",module,Magento_Quote
"We found an invalid request for adding product to quote.","Encontramos uma solicitação inválida para adicionar o produto para cotação.",module,Magento_Quote
"The address model is not defined.","O modelo de endereço não está definido.",module,Magento_Quote
"Grand Total","Total geral",module,Magento_Quote
"Shipping & Handling (%1)","Envio e Manuseio (%1)",module,Magento_Quote
"Shipping & Handling","Envio e Manuseio",module,Magento_Quote
Shipping,Frete,module,Magento_Quote
"An item option with code %1 already exists.","Uma opção de item com o código %1 já existe.",module,Magento_Quote
"Please specify a shipping method.","Por favor, especifique um método de envio.",module,Magento_Quote
"Store Credit","Loja de Crédito",module,Magento_Quote
Discount,Desconto,module,Magento_Quote
Tax,Taxa,module,Magento_Quote
"New Accounts","Novas contas",module,Magento_Reports
"Customers by number of orders","Clientes por número de encomendas",module,Magento_Reports
Filter,Filtro,module,Magento_Reports
Day,Dia,module,Magento_Reports
Month,Mês,module,Magento_Reports
Year,Ano,module,Magento_Reports
Period,Período,module,Magento_Reports
From,De,module,Magento_Reports
To,Até,module,Magento_Reports
Yes,Sim,module,Magento_Reports
No,Não,module,Magento_Reports
"Empty Rows","Linhas vazias",module,Magento_Reports
Refresh,Atualizar,module,Magento_Reports
Product,Produto,module,Magento_Reports
Purchases,Compras,module,Magento_Reports
"Excel XML","Excel, XML",module,Magento_Reports
Unlimited,Ilimitado,module,Magento_Reports
Interval,Intervalo,module,Magento_Reports
Price,Preço,module,Magento_Reports
Views,Visões,module,Magento_Reports
"Refresh Statistics","Atualizar estatísticas",module,Magento_Reports
Customer,Cliente,module,Magento_Reports
Title,Título,module,Magento_Reports
Detail,Detalhe,module,Magento_Reports
Created,Criado,module,Magento_Reports
"Coupon Code","Código do cupom",module,Magento_Reports
Uses,Usos,module,Magento_Reports
Discount,Desconto,module,Magento_Reports
Orders,Pedidos,module,Magento_Reports
"Paid Invoices","Faturas pagas",module,Magento_Reports
"Unpaid Invoices","Faturas não-pagas",module,Magento_Reports
"Total Refunded Report","Relatório total de reembolso",module,Magento_Reports
"Refunded Orders","Pedidos reembolsados",module,Magento_Reports
"Total Refunded","Total reembolsado",module,Magento_Reports
"Online Refunds","Reembolso on-line",module,Magento_Reports
"Offline Refunds","Reembolso off-line",module,Magento_Reports
Items,Itens,module,Magento_Reports
Revenue,Receita,module,Magento_Reports
Profit,Lucro,module,Magento_Reports
Invoiced,Faturado,module,Magento_Reports
Paid,Pago,module,Magento_Reports
Refunded,Reembolsado,module,Magento_Reports
Tax,Taxa,module,Magento_Reports
Shipping,Frete,module,Magento_Reports
Canceled,Cancelado,module,Magento_Reports
"Tax Amount","Valor do imposto",module,Magento_Reports
Email,E-mail,module,Magento_Reports
Products,Produtos,module,Magento_Reports
Quantity,Quantidade,module,Magento_Reports
Updated,Atualizado,module,Magento_Reports
Customers,Clientes,module,Magento_Reports
"First Name",Nome,module,Magento_Reports
"Last Name",Sobrenome,module,Magento_Reports
"Items in Cart","Itens no Carrinho",module,Magento_Reports
Carts,Carrinhos,module,Magento_Reports
Name,Nome,module,Magento_Reports
Reports,Relatórios,module,Magento_Reports
Review,Avaliação,module,Magento_Reports
Reviews,Avaliações,module,Magento_Reports
"Customers Report","Relatórios de clientes",module,Magento_Reports
"Product Reviews","Avaliações do Produto",module,Magento_Reports
Details,Detalhes,module,Magento_Reports
Sales,Vendas,module,Magento_Reports
"Best Sellers Report","Relatório dos Mais Vendidos",module,Magento_Reports
